
1;gaspar_paul;admin;2024-11-09 08-11-45;Authentification;Réussite;Utilisateur;127.0.0.1;inconue;Nouvelle session initialisée;EOF;
1;gaspar paul;admin;2024-11-09 11-11-52;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-58;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 11-11-24;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-31;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 11-11-12;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-18;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 11-11-47;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-52;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 11-11-41;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-47;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 11-11-10;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-18;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 11-11-24;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-30;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 11-11-55;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-06;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 11-11-20;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 11-11-35;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 12-11-06;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 12-11-13;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-19;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-26;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-36;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-23;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-31;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-11;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-18;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-30;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-19;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-20;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-15;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-24;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-38;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-46;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-30;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-52;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-09 13-11-09;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-09 13-11-18;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
