
1;gaspar_paul;admin;2024-12-08 06-12-39;Authentification;Réussite;Utilisateur;127.0.0.1;inconue;Nouvelle session initialisée;EOF;
1;gaspar paul;admin;2024-12-08 07-12-55;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-05;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-07;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-10;insertion;Réussite;Séquence;127.0.0.1;inconue;SEQUENCE 2SEQ 21331921310actif2024-12-08 07:12:102024-12-08 07:12:10;EOF;
1;gaspar paul;admin;2024-12-08 07-12-18;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-23;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-25;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-44;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-51;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-52;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-05;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-30;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-37;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-39;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-56;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-02;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-04;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-05;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-23;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-29;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-31;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-58;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-05;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-06;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-25;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-31;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-36;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-38;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-10;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-17;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-20;Selection;Echec;Matiere;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-31;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-27;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-32;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-55;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-57;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-21;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-23;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-28;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-30;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-12-08 07-12-29;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-41;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-55;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-12-08 07-12-01;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-12-08 07-12-03;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
